INSERT INTO Voter VALUES (1001,  'Nirav', 'Kavser', 132, 'Lamington Rd', 'Serchhip' , 'Mizoram', '1994-6-22', 'M' , 'nirav.kavser@example.com','8426998702', 68);
INSERT INTO Voter VALUES (3679,  'Anmol', 'Hiremath', 3, 'Lamington Rd', 'Mungeli' , 'Chhattisgarh', '1991-10-1', 'M' , 'anmol.hiremath@example.com','8511199845', 20);
INSERT INTO Voter VALUES (3680,  'Jatin', 'Thampy', 68, 'Shanmugham Rd', 'Gomati' , 'Tripura', '1979-5-5', 'M' , 'jatin.thampy@example.com','9799675257', 97);
INSERT INTO Voter VALUES (3681,  'Jayanth', 'Bal', 200, 'Gali Paranthe Wali', 'Kolar' , 'Karnataka', '1971-12-6', 'M' , 'jayanth.bal@example.com','8090394976', 47);
INSERT INTO Voter VALUES (3682,  'Smruthi', 'Pai', 230, 'Swargate', 'Kodagu' , 'Karnataka', '1959-10-25', 'F' , 'smruthi.pai@example.com','9266553493', 48);
INSERT INTO Voter VALUES (3683,  'Arin', 'Nair', 98, 'Racecource Rd', 'North Goa' , 'Goa', '1965-7-21', 'M' , 'arin.nair@example.com','8508009833', 24);
INSERT INTO Voter VALUES (3684,  'Ansh', 'Moolya', 55, 'Kazimar St', 'Champhai' , 'Mizoram', '1964-3-18', 'M' , 'ansh.moolya@example.com','7425626394', 68);
INSERT INTO Voter VALUES (3685,  'Viraj', 'Shetty', 50, 'Sampige Rd', 'Nuh' , 'Haryana', '1965-5-19', 'M' , 'viraj.shetty@example.com','9775730449', 31);
INSERT INTO Voter VALUES (3686,  'Faraj', 'Rao', 87, 'Lamington Rd', 'Lunglei' , 'Mizoram', '1981-11-8', 'M' , 'faraj.rao@example.com','7432216105', 68);
INSERT INTO Voter VALUES (3687,  'Saheli', 'Vernekar', 146, 'Mirza Ghalib St', 'North Goa' , 'Goa', '1995-9-21', 'F' , 'saheli.vernekar@example.com','9668356127', 24);
INSERT INTO Voter VALUES (3688,  'Shivansh', 'Kouser', 131, 'Janpath', 'North and Middle Andaman' , 'Andaman and Nicobar Islands', '1984-7-19', 'M' , 'shivansh.kouser@example.com','9167967212', 113);
INSERT INTO Voter VALUES (3689,  'Vishishta', 'Prajapati', 207, 'Fontainhas', 'Soreng' , 'Sikkim', '1999-5-2', 'F' , 'vishishta.prajapati@example.com','8428080378', 85);
INSERT INTO Voter VALUES (3690,  'Akshatha', 'Shukla', 247, 'Camac St', 'New Delhi' , 'Delhi', '1982-4-29', 'F' , 'akshatha.shukla@example.com','9398393018', 119);
INSERT INTO Voter VALUES (3691,  'Siddharth', 'Saldanha', 84, 'Sitabuldi Main Rd', 'Lahaul and Spiti' , 'Himachal Pradesh', '1960-9-26', 'M' , 'siddharth.saldanha@example.com','7694524040', 37);
INSERT INTO Voter VALUES (3692,  'Pavitra', 'Uchil', 160, 'Rajpath', 'Serchhip' , 'Mizoram', '1996-2-12', 'F' , 'pavitra.uchil@example.com','9536910379', 68);
INSERT INTO Voter VALUES (3693,  'Saanvi', 'Shroff', 34, 'MG Rd Bangalore', 'Tiruppur' , 'Tamil Nadu', '1975-6-11', 'F' , 'saanvi.shroff@example.com','9662451498', 90);
INSERT INTO Voter VALUES (3694,  'Guneet', 'Salian', 98, 'Maharanipeta', 'Dadra and Nagar Haveli' , 'Dadra and Nagar Haveli', '1985-9-24', 'M' , 'guneet.salian@example.com','7146152614', 115);
INSERT INTO Voter VALUES (3695,  'Dhanush', 'Shukla', 10, 'Ratha Bheedi', 'SouthAndaman' , 'Andaman and Nicobar Islands', '1950-9-14', 'M' , 'dhanush.shukla@example.com','7313212652', 113);
INSERT INTO Voter VALUES (3696,  'Dhanush', 'Pai', 154, 'College St', 'Sri Ganganagar' , 'Rajasthan', '1966-11-29', 'M' , 'dhanush.pai@example.com','9434524987', 84);
INSERT INTO Voter VALUES (3697,  'Ryan', 'Shroff', 236, 'Ashoka Rd', 'Malappuram' , 'Kerala', '1978-2-14', 'M' , 'ryan.shroff@example.com','8828504689', 50);
INSERT INTO Voter VALUES (3698,  'Maanas', 'Nair', 65, 'Gali Paranthe Wali', 'East Sikkim' , 'Sikkim', '1965-11-16', 'M' , 'maanas.nair@example.com','9043897924', 85);
INSERT INTO Voter VALUES (3699,  'Yuvraj', 'Rajesh', 83, 'Somwar Peth', 'Ri Bhoi' , 'Meghalaya', '1993-11-24', 'M' , 'yuvraj.rajesh@example.com','9046607813', 66);
INSERT INTO Voter VALUES (3700,  'Manthan', 'Fernandes', 22, 'Colaba Causeway', 'Tengnoupal' , 'Manipur', '1987-10-17', 'M' , 'manthan.fernandes@example.com','8792489780', 64);
INSERT INTO Voter VALUES (3701,  'Supriya', 'Rajesh', 165, 'Maharanipeta', 'Palwal' , 'Haryana', '1978-2-18', 'F' , 'supriya.rajesh@example.com','8389407330', 34);
INSERT INTO Voter VALUES (3702,  'Dhruv', 'Belligatti', 221, 'Fontainhas', 'Bhadradri Kothagudem' , 'Telangana', '1995-8-13', 'M' , 'dhruv.belligatti@example.com','7835551251', 95);
INSERT INTO Voter VALUES (3703,  'Fitan', 'Bansal', 64, 'Sampige Rd', 'Senapati' , 'Manipur', '1953-9-9', 'M' , 'fitan.bansal@example.com','7725295787', 64);
INSERT INTO Voter VALUES (3704,  'Warinder', 'Bhoja', 170, 'Raviwar Peth', 'Mahisagar' , 'Gujarat', '1976-8-16', 'M' , 'warinder.bhoja@example.com','8529992657', 27);
INSERT INTO Voter VALUES (3705,  'Arin', 'Kumari', 139, 'Rajpur Rd', 'Kushinagar' , 'Uttar Pradesh', '1987-4-16', 'M' , 'arin.kumari@example.com','8006410874', 99);
INSERT INTO Voter VALUES (3706,  'Lakshit', 'Almeida', 155, 'Mirza Ismail Rd', 'Baran' , 'Rajasthan', '1995-2-18', 'M' , 'lakshit.almeida@example.com','9389271767', 83);
INSERT INTO Voter VALUES (3707,  'Shona', 'Bansal', 117, 'Chaman Ganj', 'Faridkot' , 'Punjab', '1991-6-16', 'F' , 'shona.bansal@example.com','9590267617', 78);
INSERT INTO Voter VALUES (3708,  'Nakul', 'Kaur', 43, 'S.A Rd', 'Yanam' , 'Puducherry', '1957-9-12', 'M' , 'nakul.kaur@example.com','8023315238', 128);
INSERT INTO Voter VALUES (3709,  'Krishna', 'Dawangave', 107, 'Shakespeare Sarani', 'Sivasagar' , 'Assam', '1976-1-10', 'M' , 'krishna.dawangave@example.com','8940836500', 10);
INSERT INTO Voter VALUES (3710,  'Guneet', 'Kulkarni', 69, 'Bandstand Promenade', 'Kamjong' , 'Manipur', '1947-5-1', 'M' , 'guneet.kulkarni@example.com','7208269387', 65);
INSERT INTO Voter VALUES (3711,  'Hemang', 'Bhat', 38, 'S.A Rd', 'South Sikkim' , 'Sikkim', '1970-12-14', 'M' , 'hemang.bhat@example.com','9917208772', 85);
INSERT INTO Voter VALUES (3712,  'Yuvraj', 'Shayana', 227, 'Tank Bund Rd', 'Panchkula' , 'Haryana', '1999-1-2', 'M' , 'yuvraj.shayana@example.com','9975207346', 31);
INSERT INTO Voter VALUES (3713,  'Manbir', 'Pujari', 27, 'Rajpur Rd', 'Jalgaon' , 'Maharashtra', '1990-10-28', 'M' , 'manbir.pujari@example.com','9616375367', 63);
INSERT INTO Voter VALUES (3714,  'Gopal', 'Nair', 300, 'Tripolia Bazar', 'Kutch' , 'Gujarat', '1975-6-3', 'M' , 'gopal.nair@example.com','9707390708', 28);
INSERT INTO Voter VALUES (3715,  'Abeer', 'Das', 144, 'Chaman Ganj', 'Diu' , 'Daman and Diu', '1967-3-29', 'M' , 'abeer.das@example.com','7374411262', 116);
INSERT INTO Voter VALUES (3716,  'Yatan', 'Bangera', 178, 'Car St', 'Arwal' , 'Bihar', '1981-10-13', 'M' , 'yatan.bangera@example.com','8193923303', 16);
INSERT INTO Voter VALUES (3717,  'Adhira', 'Mendonsa', 137, 'Hazratganj', 'Begusarai' , 'Bihar', '1991-2-15', 'F' , 'adhira.mendonsa@example.com','7665135392', 14);
INSERT INTO Voter VALUES (3718,  'Saloni', 'Bhoja', 228, 'Vellala St', 'Pali' , 'Rajasthan', '1964-12-4', 'F' , 'saloni.bhoja@example.com','8598253882', 83);
INSERT INTO Voter VALUES (3719,  'Sonika', 'Shetty', 207, 'Sampige Rd', 'Panipat' , 'Haryana', '1969-9-5', 'F' , 'sonika.shetty@example.com','8774877722', 33);
INSERT INTO Voter VALUES (3720,  'Priyanka', 'Rao', 80, 'Coakers Walk', 'Lahaul and Spiti' , 'Himachal Pradesh', '1966-1-20', 'F' , 'priyanka.rao@example.com','8707804460', 37);
INSERT INTO Voter VALUES (3721,  'Ajith', 'Bangera', 242, 'Kasturba Rd', 'Kishtwar' , 'Jammu and Kashmir', '1956-1-20', 'M' , 'ajith.bangera@example.com','7793856795', 126);
INSERT INTO Voter VALUES (3722,  'Rishaan', 'Tipparti', 160, 'College St', 'Daman' , 'Daman and Diu', '1980-12-7', 'M' , 'rishaan.tipparti@example.com','8354580197', 116);
INSERT INTO Voter VALUES (3723,  'Kahaan', 'Hiremath', 159, 'Rajaji Salai', 'South West Garo Hills' , 'Meghalaya', '1958-8-25', 'M' , 'kahaan.hiremath@example.com','9454621480', 67);
INSERT INTO Voter VALUES (3724,  'Manasa', 'Saldanha', 126, 'Sitabuldi Main Rd', 'Eluru' , 'Andhra Pradesh', '1976-4-1', 'F' , 'manasa.saldanha@example.com','7101793931', 4);
INSERT INTO Voter VALUES (3725,  'Mahika', 'Shetty', 1, 'Altamount Rd', 'Rewari' , 'Haryana', '1977-12-9', 'F' , 'mahika.shetty@example.com','8649931068', 32);
INSERT INTO Voter VALUES (3726,  'Falan', 'Sheikh', 118, 'Rajpath', 'Tuensang' , 'Nagaland', '1993-5-17', 'M' , 'falan.sheikh@example.com','7931859884', 69);
INSERT INTO Voter VALUES (3727,  'Dhruv', 'Nair', 40, 'Old Jail Rd', 'Nizamabad' , 'Telangana', '1970-12-25', 'M' , 'dhruv.nair@example.com','9786277969', 94);
INSERT INTO Voter VALUES (3728,  'Shivansh', 'Fernandes', 44, 'Car St', 'South West Delhi' , 'Delhi', '1970-9-22', 'M' , 'shivansh.fernandes@example.com','8292550614', 120);
INSERT INTO Voter VALUES (3729,  'Aashish', 'Bhat', 10, 'Commercial St', 'Mahé' , 'Puducherry', '1977-9-1', 'M' , 'aashish.bhat@example.com','7594971367', 128);
INSERT INTO Voter VALUES (3730,  'Chaithra', 'Kavser', 67, 'Mall Rd', 'Karaikal' , 'Puducherry', '1981-11-15', 'F' , 'chaithra.kavser@example.com','8819450584', 128);
INSERT INTO Voter VALUES (3731,  'Archana', 'Gatty', 300, 'Rajpur Rd', 'Chitradurga' , 'Karnataka', '1959-2-23', 'F' , 'archana.gatty@example.com','9540731074', 44);
INSERT INTO Voter VALUES (3732,  'Donita', 'Nair', 282, 'Sao Tome Old Quarter', 'Upper Dibang Valley' , 'Arunachal Pradesh', '1983-8-19', 'F' , 'donita.nair@example.com','9858302827', 7);
INSERT INTO Voter VALUES (3733,  'Ranjani', 'Nagane', 246, 'Linking Rd', 'Tehri Garhwal' , 'Uttarakhand', '1960-6-11', 'F' , 'ranjani.nagane@example.com','7026297524', 104);
INSERT INTO Voter VALUES (3734,  'Hrithik', 'Dhamdhame', 270, 'Bhavani Peth', 'Nicobar' , 'Andaman and Nicobar Islands', '1973-2-9', 'M' , 'hrithik.dhamdhame@example.com','9831572792', 113);
INSERT INTO Voter VALUES (3735,  'Baljiwan', 'Bhardwaj', 199, 'Mirza Ismail Rd', 'Bathinda' , 'Punjab', '1973-10-30', 'M' , 'baljiwan.bhardwaj@example.com','7436207842', 75);
INSERT INTO Voter VALUES (3736,  'Nihal', 'Sheikh', 65, 'Colaba Causeway', 'North Goa' , 'Goa', '2000-5-24', 'M' , 'nihal.sheikh@example.com','8361120917', 24);
INSERT INTO Voter VALUES (3737,  'Mallika', 'Prabhu', 72, 'Carter Rd Promenade', 'Daman' , 'Daman and Diu', '1947-1-8', 'F' , 'mallika.prabhu@example.com','7348032277', 116);
INSERT INTO Voter VALUES (3738,  'Dharmesh', 'Mathew', 168, 'Mirza Ismail Rd', 'East Khasi Hills' , 'Meghalaya', '1999-11-15', 'M' , 'dharmesh.mathew@example.com','9903910326', 66);
INSERT INTO Voter VALUES (3739,  'Devashree', 'Anand', 124, 'Chimanlal Girdharlal Rd', 'Kakching' , 'Manipur', '1968-6-1', 'F' , 'devashree.anand@example.com','9186036891', 65);
INSERT INTO Voter VALUES (3740,  'Rachit', 'Kavser', 112, 'Marine Drive', 'Mandi' , 'Himachal Pradesh', '1988-12-23', 'M' , 'rachit.kavser@example.com','7697795436', 36);
INSERT INTO Voter VALUES (3741,  'Sapthashree', 'Shukla', 83, 'Sitabuldi Main Rd', 'Chandigarh' , 'Chandigarh', '1982-4-10', 'F' , 'sapthashree.shukla@example.com','9416074581', 114);
INSERT INTO Voter VALUES (3742,  'Ravi', 'Gatty', 58, 'Linking Rd', 'South Goa' , 'Goa', '1951-5-16', 'M' , 'ravi.gatty@example.com','8990978081', 23);
INSERT INTO Voter VALUES (3743,  'Udarsh', 'Saniel', 66, 'Kazimar St', 'Noney' , 'Manipur', '1995-3-17', 'M' , 'udarsh.saniel@example.com','8653472915', 65);
INSERT INTO Voter VALUES (3744,  'Ajay', 'Nagane', 227, 'Janpath', 'North Goa' , 'Goa', '1956-4-21', 'M' , 'ajay.nagane@example.com','8514780046', 24);
INSERT INTO Voter VALUES (3745,  'Abitha', 'Raval', 59, 'Bhootnath Rd', 'Araria' , 'Bihar', '1959-3-29', 'F' , 'abitha.raval@example.com','9811293614', 15);
INSERT INTO Voter VALUES (3746,  'Sayali', 'Chatterjee', 297, 'Bandstand Promenade', 'Bagalkote' , 'Karnataka', '1974-4-23', 'F' , 'sayali.chatterjee@example.com','9366827466', 46);
INSERT INTO Voter VALUES (3747,  'Kahaan', 'Anchan', 218, 'Lindsay St', 'North Goa' , 'Goa', '1968-6-25', 'M' , 'kahaan.anchan@example.com','7167918839', 24);
INSERT INTO Voter VALUES (3748,  'Monali', 'Mugeraya', 219, 'Bannerghatta Rd', 'Balaghat' , 'Madhya Pradesh', '1948-5-17', 'F' , 'monali.mugeraya@example.com','9457349849', 57);
INSERT INTO Voter VALUES (3749,  'Hithakshi', 'Andrade', 159, 'Janpath', 'Lakshadweep' , 'Lakshadweep', '1971-11-2', 'F' , 'hithakshi.andrade@example.com','7298485352', 127);
INSERT INTO Voter VALUES (3750,  'Shubhangi', 'Shetty', 82, 'Linking Rd', 'Basti' , 'Uttar Pradesh', '1990-12-17', 'F' , 'shubhangi.shetty@example.com','7851662613', 98);
INSERT INTO Voter VALUES (3751,  'Smruthi', 'Chavare', 222, 'Linking Rd', 'Tirap' , 'Arunachal Pradesh', '1962-2-16', 'F' , 'smruthi.chavare@example.com','7576755168', 7);
INSERT INTO Voter VALUES (3752,  'Ronith', 'Belligatti', 149, 'Bannerghatta Rd', 'South Garo Hills' , 'Meghalaya', '1949-9-7', 'M' , 'ronith.belligatti@example.com','9646434945', 67);
INSERT INTO Voter VALUES (3753,  'Saheli', 'Pai', 197, 'Chaman Ganj', 'North and Middle Andaman' , 'Andaman and Nicobar Islands', '1999-9-19', 'F' , 'saheli.pai@example.com','9075194033', 113);
INSERT INTO Voter VALUES (3754,  'Samesh', 'Gamskar', 129, 'Marine Drive', 'Kulgam' , 'Jammu and Kashmir', '1989-4-19', 'M' , 'samesh.gamskar@example.com','9834066301', 125);
INSERT INTO Voter VALUES (3755,  'Abhimanyu', 'Banerjee', 91, 'College St', 'Noney' , 'Manipur', '1982-3-28', 'M' , 'abhimanyu.banerjee@example.com','8387393841', 65);
INSERT INTO Voter VALUES (3756,  'Sneha', 'Kumar', 36, 'Maharanipeta', 'Niuland' , 'Nagaland', '1973-9-11', 'F' , 'sneha.kumar@example.com','9443605501', 69);
INSERT INTO Voter VALUES (3757,  'Anirudh', 'Kini', 283, 'NAD X Rd', 'Kangra' , 'Himachal Pradesh', '1986-9-4', 'M' , 'anirudh.kini@example.com','7767245398', 36);
INSERT INTO Voter VALUES (3758,  'Dona', 'Acharya', 195, 'Chimanlal Girdharlal Rd', 'Hailakandi' , 'Assam', '1974-12-19', 'F' , 'dona.acharya@example.com','8556787317', 8);
INSERT INTO Voter VALUES (3759,  'Taara', 'Rao', 19, 'Gali Paranthe Wali', 'Yanam' , 'Puducherry', '1968-6-6', 'F' , 'taara.rao@example.com','8791691666', 128);
INSERT INTO Voter VALUES (3760,  'Shreya', 'Saha', 221, 'NAD X Rd', 'Puducherry' , 'Puducherry', '1963-11-16', 'F' , 'shreya.saha@example.com','8019552272', 128);
INSERT INTO Voter VALUES (3761,  'Rishaan', 'Shayana', 279, 'Bandstand Promenade', 'Dhule' , 'Maharashtra', '1989-3-6', 'M' , 'rishaan.shayana@example.com','7478036644', 63);
INSERT INTO Voter VALUES (3762,  'Rishi', 'Uchil', 197, 'Gali Paranthe Wali', 'Tiruvarur' , 'Tamil Nadu', '1959-4-1', 'M' , 'rishi.uchil@example.com','7239402607', 90);
INSERT INTO Voter VALUES (3763,  'Neysa', 'Shayana', 298, 'Shivajinagar', 'Khowai' , 'Tripura', '1974-9-24', 'F' , 'neysa.shayana@example.com','8132193815', 97);
INSERT INTO Voter VALUES (3764,  'Jenisha', 'Manjunath', 231, 'Swargate', 'Mysuru' , 'Karnataka', '1947-8-3', 'F' , 'jenisha.manjunath@example.com','8775847117', 46);
INSERT INTO Voter VALUES (3765,  'Manasa', 'Nair', 33, 'Pali Hill', 'Porbandar' , 'Gujarat', '1967-3-15', 'F' , 'manasa.nair@example.com','9737311968', 27);
INSERT INTO Voter VALUES (3766,  'Akhil', 'Dsouza', 56, 'Dwaraka Nagar', 'Kakinada' , 'Andhra Pradesh', '1988-10-19', 'M' , 'akhil.dsouza@example.com','8552615258', 3);
INSERT INTO Voter VALUES (3767,  'Gagan', 'Mendonsa', 262, 'China Bazaar Rd', 'Barpeta' , 'Assam', '1976-8-19', 'M' , 'gagan.mendonsa@example.com','8716948703', 10);
INSERT INTO Voter VALUES (3768,  'Jeet', 'Bhat', 96, 'Ashoka Rd', 'Eluru' , 'Andhra Pradesh', '1962-9-12', 'M' , 'jeet.bhat@example.com','7248987490', 4);
INSERT INTO Voter VALUES (3769,  'Manvitha', 'Bal', 251, 'Mall Rd', 'Nanded' , 'Maharashtra', '1956-5-5', 'F' , 'manvitha.bal@example.com','7461933435', 63);
INSERT INTO Voter VALUES (3770,  'Priyanka', 'Nayak', 273, 'Altamount Rd', 'Ranga Reddy' , 'Telangana', '2000-2-13', 'F' , 'priyanka.nayak@example.com','9962886627', 91);
INSERT INTO Voter VALUES (3771,  'Ojas', 'Shetty', 15, 'Mirza Ghalib St', 'Diu' , 'Daman and Diu', '1981-4-16', 'M' , 'ojas.shetty@example.com','9305628669', 116);
INSERT INTO Voter VALUES (3772,  'Naveen', 'Hiremath', 168, 'Mirza Ismail Rd', 'East Garo Hills' , 'Meghalaya', '1980-3-14', 'M' , 'naveen.hiremath@example.com','8716546273', 66);
INSERT INTO Voter VALUES (3773,  'Tanveer', 'Pai', 52, 'Mirza Ismail Rd', 'Simdega' , 'Jharkhand', '1972-6-21', 'M' , 'tanveer.pai@example.com','7864650498', 39);
INSERT INTO Voter VALUES (3774,  'Avi', 'Shet', 173, 'Shakespeare Sarani', 'Unakoti' , 'Tripura', '1986-3-2', 'M' , 'avi.shet@example.com','8427301184', 96);
INSERT INTO Voter VALUES (3775,  'Akshatha', 'Mendonsa', 189, 'Dadabhai Naoroji Rd', 'North Garo Hills' , 'Meghalaya', '1971-7-31', 'F' , 'akshatha.mendonsa@example.com','8653334592', 67);
INSERT INTO Voter VALUES (3776,  'Charan', 'Shenoy', 139, 'Raviwar Peth', 'Angul' , 'Odisha', '1965-8-15', 'M' , 'charan.shenoy@example.com','9342179784', 73);
INSERT INTO Voter VALUES (3777,  'Shona', 'Ramesh', 184, 'Ranganathan St', 'Chikkaballapura' , 'Karnataka', '1983-8-5', 'F' , 'shona.ramesh@example.com','8411896134', 47);
INSERT INTO Voter VALUES (3778,  'Balveer', 'Kavser', 53, 'Altamount Rd', 'Nalgonda' , 'Telangana', '1970-4-11', 'M' , 'balveer.kavser@example.com','7528171694', 95);
INSERT INTO Voter VALUES (3779,  'Hitesh', 'Banerjee', 100, 'Coakers Walk', 'North Goa' , 'Goa', '1964-9-23', 'M' , 'hitesh.banerjee@example.com','8460304080', 24);
INSERT INTO Voter VALUES (3780,  'Avni', 'Pujari', 54, 'Colaba Causeway', 'Namsai' , 'Arunachal Pradesh', '1957-2-11', 'F' , 'avni.pujari@example.com','7653452759', 6);
INSERT INTO Voter VALUES (3781,  'Deekshitha', 'Prabhu', 269, 'Ratha Bheedi', 'North Goa' , 'Goa', '1985-2-9', 'F' , 'deekshitha.prabhu@example.com','9158212895', 24);
INSERT INTO Voter VALUES (3782,  'Veer', 'Kavser', 203, 'Kasturba Rd', 'Gomati' , 'Tripura', '1997-11-30', 'M' , 'veer.kavser@example.com','8290440637', 97);
INSERT INTO Voter VALUES (3783,  'Smruthi', 'Anchan', 72, 'Rajpath', 'Dang' , 'Gujarat', '1961-9-24', 'F' , 'smruthi.anchan@example.com','9793700668', 25);
INSERT INTO Voter VALUES (3784,  'Ranjani', 'Padmanabha', 19, 'College St', 'Devbhumi Dwarka' , 'Gujarat', '1955-11-16', 'F' , 'ranjani.padmanabha@example.com','7398047145', 27);
INSERT INTO Voter VALUES (3785,  'Sonali', 'Ramesh', 71, 'Lamington Rd', 'Poonch' , 'Jammu and Kashmir', '1967-11-18', 'F' , 'sonali.ramesh@example.com','8181806214', 124);
INSERT INTO Voter VALUES (3786,  'Madhura', 'Dsouza', 203, 'Sitabuldi Main Rd', 'Solan' , 'Himachal Pradesh', '1956-7-9', 'F' , 'madhura.dsouza@example.com','9523423657', 35);
INSERT INTO Voter VALUES (3787,  'Umang', 'Bhardwaj', 267, 'Fontainhas', 'Pherzawl' , 'Manipur', '1950-12-31', 'M' , 'umang.bhardwaj@example.com','9730353283', 65);
INSERT INTO Voter VALUES (3788,  'Hredhaan', 'Ramesh', 138, 'Marine Drive', 'Alluri Sitharama Raju' , 'Andhra Pradesh', '1995-3-18', 'M' , 'hredhaan.ramesh@example.com','9419179032', 4);
INSERT INTO Voter VALUES (3789,  'Hiya', 'Bharanya', 137, 'Carter Rd Promenade', 'South Goa' , 'Goa', '1984-4-27', 'F' , 'hiya.bharanya@example.com','8943249373', 23);
INSERT INTO Voter VALUES (3790,  'Utkarsh', 'Rai', 12, 'Lindsay St', 'Kokrajhar' , 'Assam', '1987-3-20', 'M' , 'utkarsh.rai@example.com','8561141033', 8);
INSERT INTO Voter VALUES (3791,  'Dhanush', 'Taj', 283, 'Somwar Peth', 'Debagarh' , 'Odisha', '1976-3-3', 'M' , 'dhanush.taj@example.com','8755192230', 71);
INSERT INTO Voter VALUES (3792,  'Gagan', 'Kavser', 221, 'Rajpath', 'Udhampur' , 'Jammu and Kashmir', '1967-9-30', 'M' , 'gagan.kavser@example.com','8045948546', 124);
INSERT INTO Voter VALUES (3793,  'Sowmya', 'Patil', 133, 'Mint St', 'SouthAndaman' , 'Andaman and Nicobar Islands', '1956-10-2', 'F' , 'sowmya.patil@example.com','7253199608', 113);
INSERT INTO Voter VALUES (3794,  'Reyansh', 'Moolya', 295, 'Ashoka Rd', 'Lohardaga' , 'Jharkhand', '1978-8-3', 'M' , 'reyansh.moolya@example.com','9378689121', 42);
INSERT INTO Voter VALUES (3795,  'Sagar', 'Saldanha', 230, 'Racecource Rd', 'Shahdara district' , 'Delhi', '1996-7-12', 'M' , 'sagar.saldanha@example.com','7035013986', 117);
INSERT INTO Voter VALUES (3796,  'Sanjana', 'Bhat', 103, 'Car St', 'Medchal–Malkajgiri' , 'Telangana', '1945-11-16', 'F' , 'sanjana.bhat@example.com','8002593165', 92);
INSERT INTO Voter VALUES (3797,  'Ratnakar', 'Saniel', 253, 'Rajpath', 'Niuland' , 'Nagaland', '1947-9-29', 'M' , 'ratnakar.saniel@example.com','9454071201', 69);
INSERT INTO Voter VALUES (3798,  'Vidya', 'Chatterjee', 272, 'Ranganathan St', 'Dantewada' , 'Chhattisgarh', '1972-12-16', 'F' , 'vidya.chatterjee@example.com','9357469728', 18);
INSERT INTO Voter VALUES (3799,  'Monisha', 'Dalvi', 300, 'Santhekatte', 'Una' , 'Himachal Pradesh', '1997-8-14', 'F' , 'monisha.dalvi@example.com','9489893973', 35);
INSERT INTO Voter VALUES (3800,  'Soumyashree', 'Shukla', 161, 'Marine Drive', 'Koderma' , 'Jharkhand', '1980-11-1', 'F' , 'soumyashree.shukla@example.com','7136032602', 43);
INSERT INTO Voter VALUES (3801,  'Chaitanya', 'Fernandes', 278, 'Santhekatte', 'Bikaner' , 'Rajasthan', '1980-9-8', 'M' , 'chaitanya.fernandes@example.com','9406142889', 83);
INSERT INTO Voter VALUES (3802,  'Gopika', 'Taj', 82, 'College St', 'Puducherry' , 'Puducherry', '1969-5-2', 'F' , 'gopika.taj@example.com','7140565655', 128);
INSERT INTO Voter VALUES (3803,  'Aadi', 'Nayak', 148, 'Colaba Causeway', 'Longding' , 'Arunachal Pradesh', '1947-2-19', 'M' , 'aadi.nayak@example.com','7385299510', 6);
INSERT INTO Voter VALUES (3804,  'Akhila', 'Dawangave', 255, 'Kazimar St', 'Sonitpur' , 'Assam', '1986-12-15', 'F' , 'akhila.dawangave@example.com','8194198768', 10);
INSERT INTO Voter VALUES (3805,  'Abhinav', 'Rao', 4, 'Shivajinagar', 'Nashik' , 'Maharashtra', '1955-11-27', 'M' , 'abhinav.rao@example.com','7841546781', 60);
INSERT INTO Voter VALUES (3806,  'Meghana', 'Prabhakaran', 65, 'Tilak Marg', 'Zunheboto' , 'Nagaland', '1975-6-15', 'F' , 'meghana.prabhakaran@example.com','8051336359', 69);
INSERT INTO Voter VALUES (3807,  'Shrinidhi', 'Vernekar', 79, 'Vellala St', 'Lakshadweep' , 'Lakshadweep', '1980-6-20', 'F' , 'shrinidhi.vernekar@example.com','7838219155', 127);
INSERT INTO Voter VALUES (3808,  'Anujna', 'Shroff', 171, 'Mirza Ismail Rd', 'Bijapur' , 'Chhattisgarh', '1999-11-25', 'F' , 'anujna.shroff@example.com','8793788380', 20);
INSERT INTO Voter VALUES (3809,  'Kavyashri', 'Namnaik', 26, 'Tilak Marg', 'Hazaribag' , 'Jharkhand', '1990-1-24', 'F' , 'kavyashri.namnaik@example.com','8230751847', 40);
INSERT INTO Voter VALUES (3810,  'Hithakshi', 'Dawangave', 132, 'College St', 'Nicobar' , 'Andaman and Nicobar Islands', '1992-10-28', 'F' , 'hithakshi.dawangave@example.com','8112970052', 113);
INSERT INTO Voter VALUES (3811,  'Nikhitha', 'Saldanha', 52, 'Old Jail Rd', 'Saiha' , 'Mizoram', '1948-9-29', 'F' , 'nikhitha.saldanha@example.com','9744795121', 68);
INSERT INTO Voter VALUES (3812,  'Rashmitha', 'Bhat', 292, 'Rajpath', 'Idukki' , 'Kerala', '1977-4-14', 'F' , 'rashmitha.bhat@example.com','9756929077', 51);
INSERT INTO Voter VALUES (3813,  'Adah', 'Nand', 3, 'Tripolia Bazar', 'Una' , 'Himachal Pradesh', '1974-1-31', 'F' , 'adah.nand@example.com','9178852948', 35);
INSERT INTO Voter VALUES (3814,  'Chatura', 'Bal', 230, 'Commercial St', 'Chandigarh' , 'Chandigarh', '1963-7-10', 'M' , 'chatura.bal@example.com','7493925607', 114);
INSERT INTO Voter VALUES (3815,  'Pratyush', 'Suvarna', 114, 'Car St', 'Chamoli' , 'Uttarakhand', '1959-3-31', 'M' , 'pratyush.suvarna@example.com','8030714671', 106);
